comment,likes_count,is_reply
"Saya juga tahu pak, naikin pajak 200% saja....",0,False
Wkwkwkwkwkwk... Belum apa2 sdh kelihatan kelemahannya. !!!!,0,False
Ekonomi keluarga pamen atw ekonomi negara pak Men??,0,False
"Ia tinggal naikan pajak,,, hahaha",0,False
Barua jugak ni,0,False
Bagus buktiin aja pak.,0,False
P purbaya hrs ingat mar i M dlm hal kepribadiam,0,False
Sombong banget... GK ada kata insyaAllah atau pertolongan Allah... Dia katakan aku aku aku hebat... Smg aja berhasil sukses...,0,False
"Singkirkan semua ternak Mulyono,baik yg jadi Mentri maupun yg jadi direksi.",0,False
Waduh. Bakalan kacau sih ini,0,False
Ekonomi siapa pak?,0,False
Klu yg Bru ini nengok mukanya dah gak Piter,0,False
"Tinggal liat kinerja Menkeu yg baru, kita sudah mengetahui kekurangan dan kelebihan mantan Menkeu Ibu Srimuliayani",0,False
Korupsiiiii adalah biang keladi ekonomi indonesia susah,0,False
Klu bisa ppn turun. Anda keren...,0,False
"Buktikan ya , jangan se-Sumbar dulu ingat netizen Indonesia yang maha betul terus",0,False
Kalau kerjaan nya gampang minta maaf itu orang yang tidak punya kemampuan,0,False
ekonomi keluarganya kali ya,0,False
"pk jngn takbur bisa stabilkn prekonumian ke uangan negara bpk sdh kuat iman ibu srimulyoni contoh d mata dunia d banggakn bs meleset hukum jngn ber koar dulu contoh minta izin rakyat Indonesia dulu tolong doanya jngn smpai ter puruk indonesia jngn bilang sy bisa klau pk Ahok sdh jls mampu indonesia sejahra wkt gubernur DKI nyata betul "" untuk warganya bras daging aym telur pakai kartu dll murah n mudah tdk d persulit itu yg d cari mudah "" an penganti bu srimulyani amanah kuat iman Aamiin",0,False
"Pak pertanyaan segitu banyak jgan di tanggapi semua, takut belum apa² kesleo lidah",0,False
Smoga saham bisa naik,0,False
Banyak ngelem d pasar kayanya bpak ini,0,False
Fakta aj dlu pak jgn jumawa dlu ya,0,False
Tolong jangan seperti Sri Mulyani yang hobinya naikin pajak Mulu. Menteri gak mutu.,0,False
Jangan Sombong Saudara,0,False
Kita tunggu apa dia ucapkan,0,False
Ini sadewo.. Itu sudewo..,0,False
Agak ngeri dan kliatan gk meyakinkan. Tp moga aj lebih baik khususnya tidak menyiksa rakyat lwat pajak dan kenaikan bpjs dll.,0,False
"Ya pasti tau, namanya juga orang pinter. Tapi apakah berani dan mampu menghadapi para mafia?",0,False
Hati Hati Pak.. Omon omon bisa berbahaya,0,False
Hati2 dalam berkata & bertindak Pak Mentri.. Masyarakat butuh bukti & mananti kinerjamu,0,False
"Buktikah jangan omon omon , nantilah jika sudah bethasil baru omon omon",0,False
"Tolong jangan korbankan pengusaha, kelabui pengusaha, karna dampaknya juga ke karyawan. Itu aja.",0,False
"duh biasanya yang ngomong nya sompral begini suka kosong, tapi ya moga aja sesuai omongan nya",0,False
Jangan sombong dlu buktikan saja dlu nanti jika gak maksimal maulu sendri jika di pecat,0,False
"Ok pak menkeu yang baru, buktikan cepat omongan sampean. Rakyat sdh tdk sabar menunggu",0,False
Dia sebenarnya juga bingung. Tapi untuk mempengaruhi kepercayaan pasar dia harus membranding dirinya kompeten...,0,False
Gpp sombong asal ada buktinya.. di tunggu buktinya dlm waktu 100 hari,0,False
Segala sesuatu yg dibangun diatas KESOMBONGAN akan hancur segera!!!,0,False
gk yakin,0,False
"Kepada Presiden/ pemerintah kita kaya SDA nya jgn sampai di jengkali orang luar SDM kita lemah,buktikn donk agr kita disegani,,,,,,,,,,,,,,,,,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",0,False
"Untung ada sayaaa kata pak Menkeu...untung ada menkeu sehebat bapak ini yang telah membantu pak SBY, pak Djokowi waktu Covid dan ekonomi tetjerembab. Rakyat Indonesia harus gembira menyambut Satria Piningit yang akan membawa pertumbuhan ekonomi 8 persen. Bahkan anaknya berhasil membongka r jaringan CIA di departemen keuangan. Untung ada pak Purbaya...",0,False
paling nambah semrawut,1,False
"Gaji pns, khususnya guru slama 10 thn cm 3 kali penyesuaian.. Makanya ekonomi masyarakat melemah.. Krn uang dr pusat scara lnsg tidak bertambah. Paling bansos..mkanya uang yg berputer² itu² saja, Salah satunya itu. Nmor 1 krn korupsi..",0,False
Orang yg bener2bela rakyat malah di copot tpi mapia di pelihara anwh,0,False
"Lulusan Purdue tapi pengalaman global minim, meski di danareksa cukup lama. Saya pesimis, karena bukan turun ekonomi, tapi banyak koruptor, kami butuh transparansi. Ini bukan saham. Saya tunggu kerja anda dan apakah bisa menangani dalam 100 hari. Jangan terlalu sok2an karena yg diminta rakyat banyak, bukan cuma perintah presiden. Semoga berhasil, good luck menkeu baru.",0,False
Blm tahu kinerja nya,0,False
Buktikan gajih guru naik,0,False
Kalau ucapan nya jadi gak guna siap2 aja rakyat ngamuk,0,False
Biasanya tong kosong selalu nyaring bunyinya,0,False
Perasaan ga enak saya dengan mentri yang baru ini,0,False
* BIASANYA KALAU NGOMONGNYA GEDE GEDE BEGINI... BIASALAH* ENDINGNYA PASTI KITA SUDAH TAU DAN AKAN KITA BUKTIKAN HASIL NYA,0,False
"Indikator perlambatan tiada lain tiada bukan , gaji pegawai , upah buruh, setiap gajian sudah tertimbun di judol dan pinjol , gmn mau muter uang di lapangan ,triliunan uang yg harus muter tp mengendap di pinjol judol",0,False
Kita lihat nanti bagaimana kerja Menkeu baru ini rakyat tidak butuh janji rakyat perlu bukti,0,False
Ekonomi kantonge sopo pak,0,False
Selagi UU Koruptor perampasan aset atau hukuman maksimal nggak disahkan....Kalian hny bual bual saja... Kunci Keberhasilan Negara ini hny pada Penumpasan Koruptor dan Hukuman yg jera... Negara tdk butuh orang pinter.Untuk saat ini negara hny butuj org yg Berani....Titik,0,False
"Klo sesuai perkataan, selamat anda adalah MC nya... Tapo klo tidak sesuai perkataan, selamat anda akan jadi villain nya ️",0,False
Di tunggu kinerjanya pak. Kalau omon2 saja anda akan segera di ganti. Oh iya di tunggu pernyataan anaknya yg menyatakan anda menggantikan agen CIA,0,False
"8% target nya gimana pak? ""Ya kalau anda berdoa bisalah""",0,False
JANGAN TAMBAH HUTANG ...!!! JANGAN kamuflase kemajuan ekonomi ..,0,False
Ini bukan seperti melamar perkerjaan coy!!!nasib negara taruhannya,0,False
"simpul yang dirajut srimulyani slama 25 tahun sangat carut marut pak,sanggupkah bapaak membuka carut marut tsb?????",0,False
KOK ENDINGNYA SUDAH KELIATAN YAA HMM,0,False
Apa iyaa blm bkrja ko UD blng bisa...kalo saya g yakin biasa.y org bnyk omng krjy nol.. jgn smpe mrugikn negri dn rakyat..yg jenius donk PK president klo angkt mantri jgn asl asaln,0,False
Yang bener....!!!,0,False
Bukti kan 100 hari kerja,0,False
""" TIDAK YAKIN "" DENGAR OMON2NYA SAJA KURANG YAKIN KALAU BISA MENINGKATKAN PEREKONOMIAN RI.",0,False
Kalo koruptor masih di pelihara gak bakalan maju ekonomi Indonesia,0,False
Dimana ada luhut disitu ada purbaya,0,False
"Buktikan pak ,jgan OMON OMON ... Tak tunggu gebrakannya , jgn sampai digebrak rakyat.",0,False
"Omongan bapak akan kita catat dan kita lihat buktinya, jika benar beban rakyat makin ringan artinya bpk betul"" kerja dan punya kwalitas yg mumpuni. sebaliknya jika dlm 3 bln ini tdk ada tanda"" bukti perbaikan keringanan beban rakyat tlg segera mundur. selamat kerja pak",0,False
Selama tidak didikte IMF dan Taipan Aman sih....,0,False
Yang penting jangan korupsi dan membebani rakyat,0,False
"Kalau lihat omongannya yg begitu besar ,apakah nanti akan sebanding dengan kemampuannya kita lihat kabarnya mendatang",0,False
US mau pecat kakek powel masih mikir panjang dan berdampak besar ke ekonomi semoga langkah pak prabowo tidak salah,0,False
"Semua jg tau, cuma mau gak, dan menteri yg lain mau juga gak, sama presiden nya hebat gak..karena gak bisa kerja sendiri, hrs dengan team bersama presiden",0,False
"Bagus ini , jika dalam 2 tahun nilai tukar rupiah tetap terpuruk maka harus segera mundur",0,False
"Awal lihat ""songong amat nih orang"", tapi makin dilihat terus kayanya gaya bicaranya menyiratkan kepercayaan diri yang tinggi pada kemampuan. Dan saya lebih suka pada orang sombong yang yakin sama kemampuannya, karena mereka tipe orang yang paling bisa memantik dan menginspirasi orang, opini pribadi lo ya. Just wait and see, hanya bisa mendoakan yang terbaik untuk negeri tercinta. Salam",0,False
Wahhh kalau sombong² saya curiga,0,False
"Pak Jagan songong pak, yg lebih pintar itu tetap tuhan,",0,False
Make sense.,0,False
"Menteri Keuangan yang baru sudah mulai menampakkan kesombongannya, tak perlu pak Menteri banyak bicara tapi perbanyak bekerja untuk pemulihan ekonomi bukan ngomongan jadi ukuran tapi perbuatan itu lah yang menentukannya",0,False
Terserah apa yg keluar dari omonganya yg agak sombong tp jangan sampai ujung2 nya tergantung Pajak,0,False
"suka sih pedenya, good luck lah!",0,False
Kayak pongah x si kawan ini,0,False
Jangan sombong pak.. buktikan Jangan omon omon doang..,0,False
HATI2 PAK GA BECUS RUMAH BPA DI GRUDUK KAYA RUMAH SRIMULUYANI,0,False
PD BGT....TERKESAN TERLALU JUMAWA ...KURANG HATI2...!!!! KITA LHT AJA NANTI...KURANG MEYAKINKAN . NAUDZUBILLAHIMINDZALIIIIQ .,1,False
Tak ada yg penting pesan utama rakyat sahkan RUU PERAMPASAN ASET INI KUNCI KEJAYAAN SEBUAH NEGARA METDEKA,0,False
Pajak woy pajak,0,False
Baru pertama ngeliat udah ga sreg entah knp ya??,0,False
Waduh... Saya ga yakin dg kemampuan beliau mengelola keuangan negara. Sy khawatir akan terjadi Krisis moneter.,0,False
belum pernah liat orang sombong beneran sukses sih,0,False
"Liat ajh mudah mudahan kerja nyata kya bapak jokowi, klo kerja nya gak nyata yaaa aut ajh dah....",0,False
Cukup menjanjikan.. Yg pasti ganti dulu jangan si sri.,0,False
Jangan koropsi yaa pak....kasiyan rakyat yg susah.,0,False
gaya slengeanya sih ok. Tinggal liat kinerja kedepanya ajah dah...,0,False
"Optimis , tapi jangan tunjukkan kesombongan",0,False
perampasan aset koruptor apa cuman omon omon ...,0,False
"semua awalnya jg kaya gitu,coba ntar kalo dah berhadapan sama mafia2 konoha.JAMIN MLEMPEM",0,False
Bicara sih gampang. Siapa pun mmpu bisa bicara yg pasti tindakan nyata. Yg tidak mmbebani dan mnyakiti rakyat,0,False
"jgn banyak omon omon omon omon omon,, kita mau bukti nyata",0,False
Jangan puji diri sendiri pak...pada akhirnya Rakyat marah dan rusuh lagi...indonesia negara kaya hrsnya sejahtra..,0,False
Kemungkinan menjadi Menteri paling cepat di resuffle karena salah ngomong,0,False
Menteri yg baru tau betul pasar anda tau ga ekonomi rakyat skrng pajak mahal.sembako mahal cari kerja sulit.pedagang kecil sepi bagaimana nanti turunkan harga pajak.sembako murah.p.mentrikeu rakyat lihat kerja 100.hari.,0,False
"Selamat buat Pak purbaya, tapi jangan naikin pajak sama hutang itu aja pak",0,False
Saya tunggu bukti kerja Anda Pak Menkeu,0,False
tanpa investasi masuk .... nonsens bisa memulihkan ekonomi secara ri'il..... gak tau deh kalo cuma gimmick.,0,False
paling nnti solusinya nambah utang.,0,False
"Kirain gantinya Ade kuncung,..!! padahal dia sudah belajar pidato sana sini ..... wkwkwkwkkwkwkwkwkwkkwkwkwkwkwkwkwkwkkwkwkwkwkwkwkwkwkwkkwkwkwkwkwkwkwkwkkwkwkwkwkwkwkwkwkwkwkwkw",0,False
Waduhhh....agak agak nih bapak,0,False
Kaya nya bakal sama saja dan kemungkinan tambah parah Udang di balik batu,0,False
Asaal jgn cr yg gampang yee pak... MENAIKKAN PAJAK TRUUSS... apa beda dgn yg lama,0,False
Angkuh itu ibarat karat memakan besi,0,False
"Kalo Gaya nya begitu kerja nyata kita makmur gapapa.. masi dimaafkan over PD nya. Tapii nihh pesan saya , Jgn jadi Syahroni kedua yaaa",0,False
"Berapa juta penduduk indonesia,di bagi berapa,,KK,,mengkonsumsi beras berapa ton perhari",0,False
"Tahu tapi tak akan mampu, karena omongan dan perlaku anaknya",0,False
Pak tau memperbaiki ekonomi dgn data tanpa fakta.anak SD aja tau,0,False
brani gak efesienkan belanja pegawai yang tidak guna berani tidak itu yang habiskan anggran.,0,False
Type ABS,0,False
"Ya semoga gak demikian pak,",0,True
bapak 15 tahun di pasar dagang cabe gitu,0,False
Keliatan ini Presiden kita blunder lagi milih menterinya... Sepertinya akan tong kosong nyaring bunyinya,0,False
"Dengan menaikan pajak lg tentunya,11 12",0,False
Hahaha,0,False
kok kurang meyakinkan ya.......,0,False
gak yakin ...bisa,0,False
Prabowo knp asal milih knp gk dari suara rakyat,0,False
Perasaanku ga enak,0,False
Saya tau betul memperbaiki ekonomi? Ekonomi siapa ya ?,0,False
pak anies kl jd menteri keuangan rakyat indonesia terjamin lahir bathin,0,False
"Buktikan aja jgn asal crocos,,semua orang juga BS kli cm asal nyrocos",0,False
kerja dulu baru ngomong rakyat pingin bukti nyata buakan omon2,0,False
95% of Indonesia resources and wealth is controlled by less than 5% of the population.Inequal distrbution of wealth isnthe main flaw.,0,False
Agak lain,0,False
"Maaf ya pak: hati"" lho pak jaman sekarang.Yg penting komitmen dari bp yg benar"" harus jdi kenyataan.Merakyat itu kewajiban bp",0,False
Tenan Opo Ora???? Percaya sm Omon2 02,0,False
"Tidak mudah ganti sri mulyani punya pengalaman apa, Dia jangan istilah coba coba",0,False
"Kita buktikan aja kinerja bapak ya, kalo masih sama sama sebelum nya siap2 rumah mu menanti d ziarah oleh masyarakat ya pak",0,False
saya tau memperbaiki ekonomi supaya ******....,0,False
Ciri ciri pejabat indo ngomong besar dulu sebelum kerja Pejabat macam gini harapannya tipis,0,False
aws klau omdo doang klo gk terbukti tersamber petir anda,0,False
Buktikan segera jng banyak omong dulu kami butuh bukti nyata..,0,False
"Presiden kayanya salah pilih orang lg niih .. perintahnya aja yg baru disampaikan sepertinya diabaikan ma tuh orang , hadeeeh",0,False
"Pak Prabowo, kok milihnya yang seperti ini. Ala gak sda pilihan lain apa",0,False
"Sombongnya selangit,,,kalau presiden tidak ganti menteri ini bisa ribut lagi",0,False
Aku ga percaya,0,False
"Buktikan kinerja yg bagus dulu pak, jangan omon omon doang!!! Klo yg suka omong besar duluan pas giliran kerja nyata biasanya zonk.",0,False
Pak mentri bicaranya kok agak gaguk,0,False
"Optimis boleh dan bagus, namun ga usah jumawa dululah. Apalagiu menelotarkan kata-kata pasti. Kok yang model begini yang dipilih.",0,False
Biarkan dia bekerja dulu ya kita lihat hasil jangan buru buru kita menilai nya dia orang lama di pemerintahan,0,False
"gak pernah ada diskusi sama presiden ,,tapi di pilih ,,artinya bapak di pilih karena ada yang bisikin kayaknya , Saya 15 taon di pasar ,,masih lama an Mak gw Pak",0,False
Ucapan Anakmu sudah melukai hati rakyat.... orang ini pasti tak kan lama menjabat jadi mentri,0,False
Pasti ekonomi di bawah kemenkeu yg baru ini akan lebih hancur,0,False
Wkwkwkkw.... Mana nih ? IHSG sudah 8000...,0,False
"Jangan sampai cm tong kosong ,, buktikan,jgn omon omon lagi ,",0,False
Jangan cuma omon omon aja ya pak menterim. Rakyat sudah sangat sengsara dengan kebijakan menteri sebelumnya.,0,False
ealaah .. Wong e Jokowi juga ternyata,0,False
Sombong. Jangan2 tahunya hanya nambahin dan naikin pajak2 trus,0,False
mungkin saya cukup jago. sombongnyaa.,0,False
jgn naikan pajak pa jgn naikan BPJS kalo mau balikin ekonomi yg cepat monggo tak tunggu omongan mu pa mentri tak doakan semoga jdi kenyataan,0,False
"Laaahh Tunggu saja pada waktunya,Menteri baru ini akan Nginjak jalan salah,Coba catat Prediksi sy ini,sy yakin Menteri baru ini akan Bermasalah.",1,False
"Beeh... Sepwrtinya terlalu over nih bapak. Jaga lisan pak,, lama di pasar? Pasar apa",0,False
Bukti pekerjaan blm ada sudah banyak nyohorrrr,0,False
Buktikan....!!!! Kalau tidak terbukti harus langsung mundur ya...???!!!,0,False
3 bulan jga nanti ganti lagi sri mulyani,0,False
"Pa Purbaya coba jangan sompral, Sombong adalah awal dari kejatuhan, kenapa prilaku nya ga merendah aja....tapi hasilnya maximal.....daripada, so mampu di awal, tapi hasil diluar harapan......",0,False
Tahu betul? Ya sudah kita tunggu pertumbuhan ekonomi Q3 ya pak. Apa? Tidak bisa diukur karena baru menjabat? Ya sudah kita tunggu akhir tahun. Apa? Masih terlalu singkat? Ya jangan sombong pak.,0,False
Ingat pajak bukan utama tapi hasi keuntungan tambang emas dan minyak sumber lain.intinya pajak PBB semakin murah...Dikelola ..pensiunan pejabat silahkan ditingkatkan kalau rakyat diringankan.,0,False
"Mentri bisa di bilang jago klo bisa mengelola keuangan negara tanpa naikin pajak dari rakyat, itu baru jago...",0,False
Kepintarannya ngk ada secuilpun klu di bandingkan srimulyani,0,False
"Lihat gerak tubuh Gerak bibir Kerlingan mata Rapat pertama di kantor menkeu langsung streeees. Calon juara menteri tersingkat di Dunia. Anggap enteng, ini BARBEL ekonomi, ga terangkat mencreeeeet luuu.",0,False
Banyak org yg sdh jd mentri. Tapi anaknya tdk ada yg seangkuh seperti anak purbaya ini. Kita liat nanti org ini akan terlibat korupsi mungkin !,0,False
Keliatan dari bahasa tubuhnya klo dia arogan seperti LBP..... Menganti masalah dengan masalah baru......,0,False
"intinya jagan banyak OMDO buktikan aja omongan mu itu , kita pantau ni orang",0,False
"Belum apa""sudah menyombongkan diri",0,False
Dia ga sadar jejak digital di tonton rakyat Indonesia hati hati mulut mu bung,0,False
Waduh Sadewo maneh...,0,False
Org Ruhut opung saham saham sawit terbesar se batu bara,0,False
Kerja dulu... Belom2 sdh gedabrus,0,False
Tunjangan kementrian keu naik....,0,False
1 dolar sama dengan 1000........ Indonesia..... hebat 1 dolar 17 000 ..... Indonesia sekarat Pedagang kecil sekarang lagi sekarat,0,False
pasar apa? pasar minggu? wkwkwkwkwk,0,False
"Klo melihat dari statementnya yg begitu overconfident dan menganggap mudah sesuatu yg blm dikerjakan, JGN² ADA BOHIR BESAR atau KOLEGANYA AKAN GLONTORKAN DUIT YG DIPARKIR DILUAR NEGERI UTK SEMENTARA BUAT DALAM NEGERI... Kita akan lihat sumber dana dari mana utk menumbuhkan ekonomi minimal 6.5%...",0,False
Gak percaya,0,False
"Aamiin yrb, kita dukung bapa ini untuk Indonesia bebas hutang",0,False
"3 bulan ga ad perubahan, ntr malu lu pak...",0,False
"Menkeu diganti mudah""an harga rokok turun",0,False
banyakin kerja daripada banyakin ngomong jangan lupa tuh anak juga jangan banyak ngomong suruh jaga ucapan,0,False
Potongan nani nok,0,False
"Kerja dulu, baru hasil yang bicara, biasanya lebih bobrok.",0,False
"Jangan takabur dulu kau, coba kau nampakan dulu hasil keja kau yg bagus.",0,False
Memperbaiki ekonomi keluarga sendiri dengan koropsi,0,False
"Baru sehari dilantik, IHSG turun 3,8%. Gimana neh Pak Menteri? Semoga benar-benar punya kapasitas tidak hanya omon-omon juga.",1,False
"Lah abis demo besar ditambah baru gantri mentri keuangan, apalagi sri mulyani udah terkenal dimana2. Kalo ga ngedrop ya ajaib namanya.",0,True
Kita liat apakah sinkron kemampuan otak dan mulutnya ..,0,False
jangan bicara banyak kalau yang remeh saja tidak bisa diselesaikan,0,False
Srimulati dia kena kuwalat guru se-Indonesia,0,False
Buktikan ajh pak jngn ngomong doank warga Indonesia butuh bukti bukan omon omon doank,0,False
Kita lihat dan buktikan omongan dia,0,False
G yakin sm orang in,0,False
"Buktikan kemampuan mu,ini bukan ngurus keuangan RT bung*****Rakyat mengawasi nya",0,False
Anjay jgn omon2 aja pa,0,False
Zes,0,False
Saya berharap jgn seperti yang lainnya Bagus di depan tapi nyusep di belakang.... Adu Indonesiaku... Semoga depan belakang itu sama....,0,False
Orangnya mulyono lagiiiii,0,False
Tong Kosong Nyaring Bunyinya,0,False
"Hati-hati termakan omongan sendiri, orang model begini kalau tdk berhasil akan menyalahkan pejabat sebelumnya...",0,False
"Biasanya yg sblm kerja sudah ngomong Tau sendiri lah ya Bahaya ini baru aja di lantik berani ngmng gini Ngeri"" sedap",0,False
Kayak cuman bisa bertahan 2 bulan,0,False
Kita liat hasil kerjanyaa yaa gaesss....jangan kepedean dulu pakk..,0,False
Nanti nampak tumpukan duit ..hijau matanya,0,False
"Di awal buat pernyataan blunder, sekarang di tambah sombong. Semoga amanah aja lah doa saya untuk bapak",0,False
"Pernyataan : ""Selama ini ada perlambatan ekonomi. Seminggu, dua minggu pasti akan balik. Sombong amat",0,False
Kalau belum kerja jang puji diri,0,False
Model kemlinthi dilihat aja cara mainmu,0,False
"PANTAU aja dulu biarin ngomng apa kalo udah kelewatan rendahin rakyat langsung CARI orangnya samperin rumahnya kasih paham rame"" Bikin DOWN bikin dia KETAR KETIR kaya korban sebelumnya yang rumahnya abis",0,False
Biasanya yg jago ngomong gk kerja Kita lihat saja nanti.. aku percaya perempuan menku.,0,False
"belum kerja keliatan sombongnya, masih mending bu sri awal jabatan gk keliatan sombongnya",0,False
Kita liat 100 hari kerjanya,0,False
Mirif tukang batagor langganan saya,0,False
Kemana bayar hutang Indonesia Pak...???,0,False
"Perjalanan masih jauh,,, tdk usah byk bicara buktikan dlm kj mu,,, rakyat memperhatikan...",0,False
"Ya betul,. 3 bulan anda akan di ganti sama pak Prabowo",0,False
Prabowo pilih Purboyo mungkin karena namanya mirip.,0,False
"Tanda2 kekosongan, ngomongnya kebanyakan, no aksi",0,False
make nih orang,0,False
Asal jgn ujung² nya naik² pajak. Turunin jg pajak ppn utk karyawan. Jgn omong doank,0,False
Awas aja omon omon doang,0,False
Dia tau betul memperbaiki ekonomi keluarganya bukan ekonomi negara..kok mengintai mu,0,False
Buktikan bukan omdo,0,False
G yakin bisa lebih baik dr srimulyanimm kita liat saja,0,False
"Jgn omon2 doang pak Mentri,buktikan saja",0,False
"Ini orang lolol yang baru berpengalaman menangani satu bidang, wajar kalau dia bisa koar-koar!!!!! Sementara bendahara negara menangani berbagai masalah dari hulu hingga hilir, dari masalah internal, negara, hingga dunia internasional. Nangani yang internal aja antara pemerintah dengan DPR belum tentu dia mampu. Beruntung karena mayoritas anggota DPR adalah anggota koalisi. Coba kalau ada anggota DPR macam dulu yang berani melawan Menkeu pastinya dia akan terkapar !!!!!",1,False
"Kesombongan dan ke angkuhan akan terlihat 40 hari kedepan. Mari sama"" kita lihat jalan cerita nya.",0,False
"Ini org gila sih, gue yakin tahun ini IHSG tembus 10 ribu",0,False
Waduhh judulnya kok enteng banget ya gila srimulyani itu sudah di pakai di luar negri saja g pernah se enteng itu ngomong kalo gitu yuk buktikan pak,0,False
Dari cara ngomong nya.... Pak prabowo salah pilih menteri keuangan..... Kenapa gak pilih menteri keuangan yang sudah paham tentang keuangan negara seperti ichsanuddin noorsy,0,False
Siapapun mentrinya jika pejabatnya masih suka gaya hedon degan hasil korupsi keuangan indonesia akan sllu memburuk,0,False
"Semoga pak menteri beneran bisa ya pak, jangan kaya si Sri Mulyani, cuma bisa naikin gaji & tunjangan2 pejabat2 sampe milyaran perbulan selama 10 tahun ini",0,False
"Preeet tahu betul, mana bisa baru aja di angkat ... Sok so-an nganggap enteng ??",0,False
Jangan puiji dirilah kerja dulu hasilnya bagaimana,0,False
Banyak omon omon BUKTIKAN RAKYAT ITU BUTUH BUKTI BUKAN OMON OMON..MENTRI BARU SOK,0,False
Kelihatan ahli ekonomi tapi stetmennya kelihatan takabur hasilnya gagal pasti... Itu rumus...... Kita ingat sama sama...........,0,False
Klo saya menilai presiden terbaik paska repormasi ya Habi habi,0,False
"Jgn nyusahin masayarkat aja pak, itu intinya",0,False
"Kita lihat aja beneran gk yg dia bilang jago,,,jngan cuman kayak srimulyani lho ya bilang angka kemiskinan turun padahal nmbah",0,False
"Rakyatpun tau. Yg prtama, wujudkn uu rampas aset, agar negara tidk nambh utang. Dn bisa mberi subsidi pd bidng kehidupn rakyt. Mncegah pajk tinghi yg membunuh.",0,False
"Aduhh ee, omon² dulu macam bos nya. Kacau ni klo orang² nya bawaan omon gede. Sdh tertera dalam pribahasa.",0,False
"ASLM PAK MENTRI KEUANGAN YG BARU MAAF IYA KALAU BICARA PIKIR PIKR IYA JANGAN ASAL BICARA ANDA TERLALU SONGONG DALAM UCAPANNYA ,ANDA JANGAN SOMBONG DULU BUKTIKAN KE MAMPUANNYA ANDA JANGAN SAMPAI MEMBUAT SENGSARA RAKYAT LEBIH DITINDAS IYA ,HATI HATI DALAM UCAPAN UCAPAN ANDA ,",1,False
Betul pak buktikan dulu jangan omong doang,0,False
Kaya2nya type tong kosong bunyi nyaring nih,0,False
Orang yang pakai kacamata sebelah kiri justru lebih cocok jadi Menteri Keuangan. kayaknya sih dia yg pinter bukan yg lg ngomong ini.,0,False
Masih PAGI sudah ngomong setinggi Langit,0,False
Bertambah omon omon.. baru sehari Uda Minta maaf blunder,0,False
Ini gaya mentri atau pengamat sih,0,False
BANYAK RENCANA BANYAK BENCANA,0,False
"Banyak omong, orang yg pinter itu gak banyak omong, sedikit bicara banyak kerja",0,False
Ga usah banyak ngomong dlu..kerja aja dlu yg bener pak,0,False
Congkak sekali menteri ini,0,False
Yg kebanyakan comment buzzer2,0,False
Sepertinya lebih parah bu sri.. ini..blum apa2 udah ngeselin ni orang,0,False
Cie anaknya koar koar hmm baru menjabat senam jantung tuh bapaknya pasti,0,False
tapi laga nya agak tengil yah,0,False
Jangan sesumbar Buktikan,0,False
"Pada ga percaya sih, pak jujur aj. Apalagi stlh anak bapak begitu kelakuan",0,False
"Saya gak butuh omongan anda, buktikan pak.",0,False
Congkah berbicara dulu sebelum kerja nyata (Belum tahu berimpact atau tidak) . Gk bener nih menteri,0,False
Kerja dlu pak... .,0,False
Semoga bukan cuma omon omon kaya dia,0,False
Stop investasi pasar modal dulu kyaknya,0,False
"kerja dulu pak jangan banyak ngomong, di praktekkan pak jangan banyak teori",0,False
Jangan. Sombong. Tr. Juga. Di copot lagi,0,False
"Bangke saham gw ancur anyiing, gw serok dari bawah lagi dah, mudah2n ni mentri bisa bagus kinerjanya, dia orang kepercayaan prabowo kayak nya spek nya juga bukan kaleng2, entah kenapa gw ngerasa yakin banget ni mentri kinerjanya bakalan bagus.. Tapi sedikit kontroversial..",0,False
"Kalo ke depan/belakang/kiri/kanan/atas/bawah ketemu ring1 gimana pak...? Belum tekanan dr luar. Kayaknya kelg bapak ini bergenre jumawa... Sang pemimpin baru aja ngumpulin kadernya utk mengingatkan tdk flexing, hidup sederhana, perhatikan kebutuhan & perasaan rakyat. Ati² pepesan kosong guys...",0,False
"Sy blum nyiyrin anda saat ini. Sy beri waktu anda buktikan omongan anda. Tiga bulan ke dpn KLO terlihat ga becus, terimalah nyinyiranku yg ilmiah.",0,False
"ngeri genk sebelah, baru dilantik sudah menggoreng gila gila an, kita liat dulu hasil kerja pak purbaya, baru komen, biasakan nonton sampai selesai dulu gaes sembari menunggu action beliau, kok kasus ijazah dan makzulkan belimbing sayur ilang yah",0,False
Hadeuh. Bu sri yang banyak action diganti sama personal yang talk to much. Semoga jugalah ya actionnya so much juga,0,False
"Sdh lama pingin jd mentri kayaknya... keturutan, tiati dijaga perilakunya paak, bicara di kurangi kerja nyata di tambahi, belajar kasus sahroni",0,False
"Kakek bilang : ""Tong kosong nyaring bunyinya"". Maka berlakulah : ""seperti padi, semakin berisi makin merunduk"" - Percaya diri berlebihan akhirnya jumawa",0,False
Mana ada maling ngaku maling,0,False
Tolong maling2 duit rakyat di pecat sajaa dan jangan malah ikut ikutan.....itu memalukan brooooo,0,False
"Dari cara bicara, gestur tubuh, dan statementnya masih jauh di bawah Sri Mulyani skornya 10:90, jadi simpulkan sendiri gimana ekonomi kita nantinya",0,False
"Lbh ke promosi diri sendiri dan sombong,krja belum tp lebih mengarah ke menyepelekan",0,False
